timestamp,x_raw,y_raw,z_raw,magnitude_filtered
1770639046443,0.06276199966669083,0.03066200017929077,0.03668700158596039,0.07088310848221736
1770639046796,-0.00469100009649992,0.07672899961471558,0.02497199922800064,0.06732391574455777
1770639046989,-0.014159999787807465,0.06463900208473206,-0.003197999903932214,0.062346818225606775
1770639047182,-0.021734999492764473,0.0592459999024868,0.018192000687122345,0.06353814765159391
1770639047376,-0.03564799949526787,0.03060399927198887,-0.022350000217556953,0.05072729638803437
1770639047568,-0.033052001148462296,-0.008779999800026417,0.0125749995931983,0.03308414804180231
1770639047761,-0.06698500365018845,-0.0018520000157877803,-0.016946999356150627,0.053203984557633394
1770639047956,-0.09955800324678421,-0.03391600027680397,-0.01055699959397316,0.08345667795404013
1770639048150,-0.09535299986600876,-0.0363910011947155,-0.005570999812334776,0.09447656911229262
1770639048345,-0.10392799973487854,0.03141399845480919,0.018845999613404274,0.09877017303337213
1770639048538,-0.10957500338554382,0.0314520001411438,-0.005034999921917915,0.10722736656243236
1770639048731,-0.11607199907302856,-0.027638999745249748,0.0116779999807477,0.11215309204389723
1770639048927,-0.07759799808263779,-0.03801000118255615,0.01208799984306097,0.09537855512093588
1770639049118,-0.1278419941663742,-0.019107000902295113,0.06349299848079681,0.12274245350305747
1770639049313,-0.11663900315761566,-0.021477999165654182,0.02353000082075596,0.12129323832407156
1770639049506,-0.06100400164723396,-0.025100000202655792,0.008225999772548676,0.08776521245441866
1770639049701,-0.07938600331544876,-0.046831998974084854,0.10337299853563309,0.1126141409429006
1770639049893,-0.10322199761867523,-0.04768100008368492,0.055371999740600586,0.12032888832507249
1770639050089,-0.14055100083351135,-0.03546300157904625,0.038743000477552414,0.13657044205052196
1770639050282,-0.07419600337743759,-0.03628699854016304,0.0243539996445179,0.10597123478660078
1770639050475,-0.03841499984264374,-0.0578249990940094,0.020760999992489815,0.08232478108194619
1770639050672,-0.01821799948811531,-0.07007499784231186,0.11621099710464478,0.10712261029274119
1770639050861,-0.029194999486207962,-0.06084899976849556,0.15675300359725952,0.14369036848360994
1770639051057,0.02478400059044361,-0.058320000767707825,0.1713089942932129,0.16438252421931193
1770639051252,0.011272000148892403,-0.04972099885344505,0.03821000084280968,0.10013552343309919
1770639051446,0.050453998148441315,-0.08261799812316895,-0.0033340000081807375,0.08461496741913095
1770639051638,0.016804000362753868,-0.09565600007772446,-0.035868000239133835,0.08938004751876567
1770639051834,0.008972999639809132,-0.09171999990940094,-0.13014699518680573,0.12192015262713475
1770639052028,-0.011591999791562557,-0.13281899690628052,-0.09364700317382812,0.14566459292028128
1770639052221,-0.012849000282585621,-0.143668994307518,-0.0007259999983943999,0.13741558823847624
1770639052412,0.02011200040578842,-0.17757000029087067,-0.03627200052142143,0.16377506404013326
1770639052607,0.02343199960887432,-0.18847300112247467,-0.0210999995470047,0.17980957098449216
1770639052800,0.028449999168515205,-0.17299699783325195,-0.009154999628663063,0.176962947688426
1770639052994,0.03080499917268753,-0.16534200310707092,-0.0343950018286705,0.17349053806745748
1770639053189,0.03760499879717827,-0.19631199538707733,0.02202799916267395,0.18847013907850596
1770639053383,0.044321998953819275,-0.1965710073709488,0.026179000735282898,0.19695071579841847
1770639053576,0.060676999390125275,-0.22295600175857544,0.01002500019967556,0.2174174340987989
1770639053769,0.07906100153923035,-0.22874100506305695,0.06727200001478195,0.23622678948105666
1770639053962,0.048179998993873596,-0.21172399818897247,0.09416799992322922,0.23503106416791728
1770639054156,0.0459510013461113,-0.23731300234794617,0.03166300058364868,0.23910739138254897
1770639054350,0.04729500040411949,-0.2599549889564514,-0.014127000235021114,0.2523630859720638
1770639054543,0.054499998688697815,-0.25738099217414856,0.10988099873065948,0.26809024682362353
1770639054737,-0.0065830000676214695,-0.27122101187705994,0.09767299890518188,0.27848644470433787
1770639054932,0.01976099982857704,-0.2674809992313385,0.034657999873161316,0.27248598079483544
1770639055125,0.01702200062572956,-0.2757889926433563,0.07337799668312073,0.2804279808068816
