timestamp,x_raw,y_raw,z_raw,magnitude_filtered
1770645085378,-0.024111000820994377,0.1119379997253418,0.14716599881649017,0.10685423222042563
1770645085574,-0.03742099925875664,-0.02422500029206276,-0.08306600153446198,0.039212575876757465
1770645085766,-0.08631400018930435,0.04561600089073181,-0.12187299877405167,0.10861874728985724
1770645085962,-0.2138579934835434,-0.13238400220870972,-0.04533400014042854,0.1775830206148992
1770645086155,-0.4738520085811615,-0.36991700530052185,-0.17730699479579926,0.445200113632375
1770645086345,-0.6527959704399109,-0.45318999886512756,-0.37661299109458923,0.7043018815285729
1770645086543,-0.7115449905395508,-0.6137290000915527,-0.3707579970359802,0.886896163424499
1770645086734,-0.6946970224380493,-0.7902370095252991,-0.31020599603652954,1.0088536542319475
1770645086927,-0.5262600183486938,-0.7056779861450195,-0.7217230200767517,1.0679520609550681
1770645087123,-0.7124080061912537,-0.8134210109710693,-0.7327839732170105,1.2106070389253356
1770645087316,-0.6931520104408264,-0.9171730279922485,-0.7284790277481079,1.3003602129351264
1770645087512,-0.558991014957428,-0.9059990048408508,-0.888933002948761,1.3483455593780438
1770645087706,-0.6027899980545044,-0.9484570026397705,-0.7785040140151978,1.3591798149258998
1770645087900,-0.5298619866371155,-1.0603820085525513,-0.6955900192260742,1.3653746931836852
1770645088090,-0.4511530101299286,-1.107782006263733,-0.812628984451294,1.4119315809476174
1770645088283,-0.6619639992713928,-1.0377999544143677,-0.8185970187187195,1.4496061835482172
1770645088480,-0.6975539922714233,-1.0831409692764282,-0.7328360080718994,1.467868194859061
1770645088672,-0.7706559896469116,-0.771826982498169,-0.9012280106544495,1.426126325967471
1770645088865,-0.5432909727096558,-0.9214400053024292,-0.944769024848938,1.4230568084694846
1770645089058,-0.4562140107154846,-1.0709470510482788,-0.8159599900245667,1.4171254416502541
1770645089257,-0.42454099655151367,-1.1069769859313965,-0.957065999507904,1.4795149141430135
1770645089447,-0.5302180051803589,-1.1359280347824097,-1.140246033668518,1.6075219437550448
1770645089642,-0.5029619932174683,-1.1184179782867432,-0.9727240204811096,1.5818350573610995
1770645089834,-0.43984800577163696,-1.2425769567489624,-0.9438639879226685,1.6037837623769076
1770645090031,-0.22999300062656403,-1.3662290573120117,-1.2379709482192993,1.7498410605929495
1770645090220,-0.1564120054244995,-1.5071630477905273,-1.155168056488037,1.839960450318929
1770645090416,-0.08439400047063828,-1.4286220073699951,-1.2069799900054932,1.857832563402829
1770645090608,-0.03373999893665314,-1.3451030254364014,-1.6725050210952759,2.0207075057449946
1770645090804,-0.051382001489400864,-1.2832039594650269,-1.5026030540466309,1.9937636805352748
1770645090996,-0.03082600049674511,-1.2898069620132446,-1.4438730478286743,1.9592385422783003
1770645091191,0.01358299981802702,-1.4388099908828735,-1.5280330181121826,2.0426303927463585
1770645091384,0.10223200172185898,-1.4468549489974976,-1.4425090551376343,2.0432749142778994
1770645091578,0.1283310055732727,-1.4059150218963623,-1.3587030172348022,1.9923440796308909
1770645091772,0.227742001414299,-1.1853870153427124,-1.5503679513931274,1.9704310527330604
1770645091965,0.4794679880142212,-1.0225640535354614,-1.4249420166015625,1.8703344690085193
1770645092161,0.6626530289649963,-0.8040689826011658,-1.25934898853302,1.7165615895231794
1770645092352,0.68367600440979,-0.7549880146980286,-1.1375370025634766,1.5986242520274165
1770645092550,0.6941729784011841,-0.7204489707946777,-1.0891859531402588,1.5254209065257438
1770645092739,0.6046289801597595,-0.6019619703292847,-0.9433050155639648,1.3729437740755313
1770645092932,0.8132849931716919,-0.5026389956474304,-1.1017839908599854,1.4194201094794678
1770645093130,0.8135669827461243,-0.5880990028381348,-0.9644290208816528,1.4016256814257864
1770645093319,0.7881900072097778,-0.5272390246391296,-0.8871709704399109,1.3392165859042178
1770645093514,0.8358219861984253,-0.5485929846763611,-0.9164109826087952,1.3492042519963907
1770645093708,0.815123975276947,-0.5275580286979675,-0.7702879905700684,1.2821974696086482
1770645093903,0.7412940263748169,-0.36803099513053894,-0.7027440071105957,1.163107911807749
1770645094103,0.9805269837379456,-0.41745901107788086,-0.942471981048584,1.3177230821181887
1770645094289,0.9772409796714783,-0.5843780040740967,-0.9468610286712646,1.414628634567091
